op,ncc,gcc,slcc
0.9109492005666869,0.15507387168589357,0.8385185185185187,0.009210686095931998
0.9099372596640346,0.1568285772110909,0.8365836875126496,0.00937664440396681
0.9089253187613856,0.15855494839101394,0.8348229103420363,0.009471766848816031
0.9079133778587333,0.1608439587128112,0.8323436551305403,0.009854280510018217
0.9069014369560808,0.16323821088848411,0.8305059704513255,0.009510220603116779
0.9058894960534318,0.16491803278688524,0.8271362072454964,0.011256830601092895
0.9048775551507773,0.1666484517304189,0.8253470957296091,0.01124266342845578
0.903865614248129,0.16853470957296096,0.8233960736692978,0.011244687310261079
0.9028536733454758,0.1706739526411657,0.8209066990487757,0.011683869662011742
0.9018417324428235,0.17261485529245088,0.8187492410443227,0.012074478850435135
0.9008297915401752,0.17410645618295895,0.8169277474195509,0.011878162315320785
0.8998178506375222,0.17616474397895168,0.8150435134588142,0.011928759360453345
0.8988059097348714,0.17845577818255415,0.812815219591176,0.012104837077514674
0.8977939688322191,0.18040477636106053,0.8111090872293061,0.01190447277878972
0.8967820279295702,0.18239020441206238,0.8092329487957902,0.011951022060311683
0.8957700870269177,0.18484719692369966,0.8070066788099574,0.012167577413479055
0.8947581461242655,0.18607164541590762,0.8052195911758752,0.01228901032179721
0.8937462052216166,0.18824934223841336,0.8031248735073868,0.01236794171220401
0.8927342643189617,0.18992511637320392,0.8009147945759968,0.012244484922080549
0.8917223234163133,0.19202792956891315,0.7988140052620925,0.012185792349726774
0.8907103825136605,0.1941631248735074,0.7965007083586318,0.01219793564055859
0.889698441611008,0.19629224853268565,0.7940315725561627,0.012614855292450917
0.8886865007083595,0.19880590973487153,0.7865796397490387,0.017767658368751264
0.8876745598057069,0.20099170208459827,0.7843634891722324,0.017814207650273223
0.8866626189030559,0.20331309451528018,0.7818417324428255,0.018024691358024682
0.8856506780004035,0.20536126290224652,0.7796822505565675,0.018265533292855688
0.8846387370977546,0.2072718073264522,0.7741125278283747,0.02178101598866626
0.8836267961951022,0.20911151588747223,0.7722930580854078,0.02164946367132159
0.88261485529245,0.2109917020845983,0.7707285974499095,0.021556365108277676
0.881602914389801,0.21344667071443024,0.7684335154826956,0.021550293462861757
0.8805909734871462,0.21545436146529043,0.7666869054847196,0.021426836672738307
0.8795790325844978,0.21769682250556577,0.7643837279902851,0.02164541590771099
0.878567091681845,0.21964784456587744,0.7625723537745397,0.021483505363286783
0.8775551507791925,0.22140659785468536,0.7607022869864402,0.021633272616879175
0.8765432098765441,0.22282533900020243,0.7587573365715445,0.02159684274438373
0.8755312689738913,0.22582068407205025,0.7548694596235579,0.02309046751669703
0.8745193280712429,0.22791337785873295,0.7524347298117792,0.023387978142076507
0.8735073871685881,0.2300688119813803,0.7503744181339811,0.02334142886055455
0.872495446265939,0.23243675369358419,0.7478688524590162,0.02376846792147339
0.8714835053632868,0.23445456385347105,0.7458024691358023,0.023798826148552922
0.8704715644606346,0.23723537745395668,0.7435620319773326,0.023780611212305208
0.8694596235579855,0.23853470957296097,0.7416049382716043,0.023736085812588553
0.8684476826553307,0.24027322404371582,0.7378992106860962,0.02532685691155637
0.8674357417526822,0.24396276057478242,0.7354584092289008,0.025209471766848828
0.8664238008500295,0.2454037644201578,0.730234770289415,0.02862578425419956
0.865411859947381,0.24600283343452745,0.728382918437564,0.028692572353774547
0.8643999190447286,0.24800040477636093,0.7263003440599073,0.028801861971260875
0.8633879781420759,0.25031167779801655,0.7175025298522568,0.03355798421372192
0.8623760372394274,0.2523031774944343,0.7150172029953451,0.03400121432908318
0.8613640963367726,0.2539162112932604,0.7131835660797411,0.03383323213924307
0.8603521554341235,0.2567901234567901,0.7110281319570937,0.03393240234770289
0.8593402145314714,0.2588423396073669,0.7074074074074075,0.035081967213114754
0.858328273628819,0.26088241246711186,0.7056425824731835,0.033412264723740134
0.85731633272617,0.26328273628820087,0.7038170410848004,0.03305201376239628
0.8563043918235178,0.26563246306415694,0.7019570937057275,0.032861768872697844
0.8552924509208666,0.26632463064157047,0.6998421372191863,0.03277069419145923
0.854280510018214,0.26789921068609596,0.6980469540578831,0.032928556972272836
0.8532685691155654,0.27017000607164543,0.6961040275247926,0.0329872495446266
0.852256628212913,0.27231127302165553,0.693871685893544,0.03289617486338799
0.8512446873102606,0.2748654118599473,0.6874863387978145,0.03651689941307429
0.8502327464076118,0.2774741955069824,0.6846265938069216,0.03693786682857721
0.849220805504957,0.27900829791540166,0.682776765836875,0.03670512042096742
0.8482088646023079,0.2804776361060515,0.680965391621129,0.03651487553126898
0.8471969236996558,0.2820744788504351,0.6787795992714025,0.036531066585711404
0.8461849827970036,0.2836065573770494,0.6766929771301359,0.03620117385144708
0.8451730418943545,0.2872009714632666,0.6726350941105039,0.03806314511232544
0.8441611009917024,0.2887856709168184,0.6699574984820892,0.03831410645618296
0.8431491600890512,0.2910261080752885,0.6673952641165757,0.03856709168184578
0.8421372191863985,0.2927686703096539,0.6654806719287594,0.038281724347298124
0.8411252782837496,0.2953349524387777,0.6629407002631045,0.038540781218376854
0.8401133373810977,0.29769075086014973,0.6609026512851649,0.038469945355191264
0.8391013964784451,0.2988787694798624,0.6584942319368549,0.03850637522768672
0.8380894555757962,0.3011475409836066,0.6542461040275248,0.03898198745193282
0.8370775146731417,0.3022465088038858,0.6520825743776564,0.038984011333738106
0.8360655737704923,0.30447480267152405,0.6477899210686097,0.04080955272212103
0.8350536328678403,0.30695001011940914,0.6451851851851853,0.040765027322404376
0.8340416919651882,0.3095608176482493,0.6430297510625381,0.04048370775146732
0.8330297510625388,0.3123315118397086,0.6407164541590773,0.04062335559603321
0.8320178101598869,0.31576603926330704,0.632333535721514,0.045515077919449524
0.8310058692572355,0.3182007690750861,0.6299392835458412,0.04529447480267153
0.829993928354583,0.3193685488767456,0.6251649463671319,0.047848613640963364
0.8289819874519341,0.32143695608176487,0.623165351143493,0.047528840315725567
0.8279700465492822,0.32496862983201785,0.6209066990487754,0.047613843351548286
0.8269581056466295,0.3276401538150174,0.6176219388787694,0.0486642380085003
0.8259461647439806,0.3302914389799637,0.614796599878567,0.04867840518113741
0.8249342238413262,0.3330924913985022,0.6127646225460436,0.04860352155434123
0.8239222829386768,0.33548876745598066,0.6098704715644606,0.04868650070835865
0.8229103420360248,0.3376037239425218,0.6078850435134588,0.04863590366322609
0.8218984011333729,0.3398684476826554,0.601659583080348,0.05158874721716252
0.8208864602307233,0.34257032989273417,0.5992936652499495,0.05156243675369358
0.8198745193280714,0.34279295689131756,0.5935438170410847,0.05483505363286783
0.81886257842542,0.3462315320785266,0.5874397895162919,0.05751264926128315
0.8178506375227674,0.34836470350131565,0.5812446873102612,0.05968629832017809
0.8168386966201184,0.3514814814814815,0.5760230722525803,0.06194292653309047
0.8158267557174667,0.35187006678809957,0.5732807124063956,0.062011738514470734
0.8148148148148141,0.35732038048977954,0.5689738919247118,0.06265533292855696
0.8138028739121651,0.35963367739324026,0.5642501517911352,0.0625946164743979
0.8127909330095108,0.3614754098360655,0.5625197328476016,0.062369965594009306
0.8117789921068611,0.36208662214126713,0.5588463873709776,0.06383323213924308
0.8107670512042092,0.3652256628212913,0.5551467314308843,0.0647945759967618
0.8097551103015574,0.3683080348107669,0.5519247115968426,0.06466504756122243
0.8087431693989084,0.3708601497672535,0.5472576401538148,0.06690143695608176
0.8077312284962559,0.3732948795790324,0.5443837279902853,0.0666201173851447
0.8067192875936045,0.37424610402752473,0.5390710382513663,0.06791944950414894
0.8057073466909519,0.37429062942724145,0.5361161708156243,0.06778789718680427
0.8046954057883029,0.3765533292855697,0.5339607366929772,0.0677474195506982
0.8036834648856511,0.3795405788301962,0.5287067395264117,0.07006476421776965
0.8026715239829992,0.3804735883424409,0.5238797814207651,0.07026512851649461
0.8016595830803496,0.3837441813398098,0.5202610807528839,0.069779396883222
0.8006476421776952,0.3842562234365513,0.5179842137219187,0.06964986844768264
0.7996357012750461,0.3878567091681846,0.5159927140255008,0.0695749848208864
0.7986237603723937,0.3898279700465492,0.513134992916414,0.07026917628010519
0.797611819469742,0.3929528435539366,0.5076057478243272,0.07290224650880385
0.7965998785670929,0.3934163124873507,0.5056790123456791,0.07264723740133573
0.7955879376644406,0.39591175875328916,0.5024023477028942,0.0733333333333333
0.7945759967617889,0.4014086217364906,0.4966686905484719,0.07551507791944947
0.793564055859137,0.4005727585509005,0.4943574175268164,0.07530661809350331
0.7925521149564874,0.4034992916413682,0.48924913985023266,0.07786278081360047
0.7915401740538356,0.40699655940093094,0.48710180125480684,0.0774215745800445
0.7905282331511839,0.4085974499089253,0.48476421776968226,0.07675976522971056
0.789516292248534,0.41122040072859756,0.4799129730823719,0.07924711596842743
0.7885043513458797,0.4133049989880591,0.4777676583687511,0.07885043513458816
0.7874924104432306,0.4185347095729611,0.47534304796599886,0.07848006476421777
0.7864804695405782,0.41950212507589557,0.4734041691965188,0.07823112730216555
0.7854685286379265,0.418969844161101,0.46833636915604115,0.07983201781015989
0.7844565877352774,0.42306010928961735,0.46592592592592585,0.07919449504148958
0.783444646832625,0.4284578020643595,0.4638170410848006,0.07909734871483506
0.7824327059299732,0.4306780004047765,0.46142683667273837,0.07687512649261283
0.7814207650273215,0.4334223841327667,0.45701275045537343,0.07824934223841326
0.7804088241246717,0.4341813398097551,0.45331714227889064,0.0790487755515078
0.77939688322202,0.43838291843756344,0.45006476421776964,0.07911151588747219
0.7783849423193685,0.4421736490588949,0.4437219186399514,0.08151183970856103
0.7773730014167185,0.441946974296701,0.44056263914187427,0.08231329690346083
0.7763610605140642,0.44377656344869476,0.4379437360858129,0.08166970248937461
0.7753491196114151,0.4461971260878365,0.43299332119004236,0.08233960736692975
0.7743371787087626,0.447196923699656,0.431544221817446,0.08212305201376241
0.7733252378061111,0.44985630439182345,0.4288443634891722,0.08221007893139042
0.7723132969034618,0.45195506982392236,0.4237664440396678,0.08431289212709979
0.7713013560008096,0.454709572960939,0.42063549888686536,0.08402145314713617
0.7702894150981575,0.4565796397490386,0.41827362882007685,0.08375834851244686
0.769277474195506,0.4572515685083989,0.41447480267152415,0.08471564460635499
0.7682655332928562,0.4596620117385143,0.4101517911353977,0.08633475005059704
0.7672535923902045,0.4634405990690143,0.40775146731430867,0.0868589354381704
0.766241651487553,0.4646265938069217,0.4048310058692571,0.08755515077919447
0.7652297105849031,0.46662416514875543,0.40097551103015605,0.08717466099979763
0.7642177696822486,0.46952641165755926,0.39668083383930397,0.08922485326856913
0.7632058287795993,0.47155434122647244,0.3905990690143696,0.09124468731026107
0.7621938878769473,0.47430479659987845,0.3842744383727992,0.0941570532280915
0.7611819469742958,0.47720097146326657,0.38272009714632665,0.09390811576603923
0.7601700060716463,0.47699858328273614,0.3801315523173448,0.0914086217364906
0.7591580651689944,0.4789799635701275,0.3781764824934225,0.09097146326654525
0.758146124266342,0.4838393037846588,0.3765695203400121,0.09034203602509612
0.7571341833636904,0.4874762193887878,0.3734871483505365,0.09136207245496862
0.7561222424610407,0.48950414895770095,0.36873102610807534,0.0920704310868245
0.755110301558389,0.4893604533495243,0.3666747621938879,0.09187209066990487
0.7540983606557375,0.4933475005059706,0.36389394859340213,0.09226472374013348
0.7530864197530875,0.4967294070026311,0.36177089657963973,0.09193887876947979
0.7520744788504332,0.4950678000404779,0.3578344464683263,0.09111515887472164
0.7510625379477838,0.4970350131552316,0.3541671726371179,0.08997976118194695
0.7500505970451318,0.49767860756931775,0.3512568306010927,0.08946569520340011
0.7490386561424822,0.49932402347702903,0.347745395668893,0.08922080550495849
0.7480267152398308,0.5015826755717466,0.3454685286379275,0.08879781420765027
0.7470147743371789,0.5048310058692573,0.3421493624772314,0.08964784456587736
0.7460028334345294,0.5055960331916615,0.34025703298927357,0.0882452944748027
0.7449908925318751,0.5084942319368547,0.33642784861364095,0.08947379073062134
0.743978951629225,0.5100607164541588,0.3314794575996763,0.08968427443837276
0.7429670107265736,0.5136591783039869,0.3303541793159279,0.08909937259664032
0.7419550698239221,0.5171604938271606,0.32795992714025507,0.08769075086014975
0.740943128921272,0.5181845780206434,0.32469135802469123,0.08797004654928148
0.7399311880186177,0.5214551710180124,0.31900222626998576,0.08888484112527825
0.7389192471159682,0.5203440599069014,0.31400526209269364,0.09052620926937861
0.7379073062133163,0.5256365108277677,0.3118518518518519,0.08952438777575383
0.7368953653106668,0.528113742157458,0.3081825541388383,0.0890285367334547
0.7358834244080154,0.5297247520744788,0.3068589354381704,0.08793361667678604
0.7348714835053635,0.5330864197530863,0.3040032382108885,0.08801254806719283
0.7338595426027139,0.534663023679417,0.302414490993726,0.08761181946974293
0.7328476017000596,0.5348735073871688,0.2993725966403562,0.08762193887876941
0.7318356607974095,0.5385934021453147,0.29479052823315127,0.08816231532078524
0.7308237198947581,0.5390406800242866,0.2913883829184376,0.08870471564460633
0.7298117789921068,0.5432867840518115,0.28894555757943724,0.08727180732645216
0.7287998380894565,0.5447217162517708,0.28750657761586723,0.08653713823112735
0.7277878971868053,0.5460352155434123,0.28412871888281727,0.08642177696822512
0.7267759562841526,0.5486966201173853,0.28008095527221205,0.08704310868245298
0.7257640153815008,0.5523396073669298,0.2743958712811171,0.08756931795183164
0.7247520744788511,0.5545962355798424,0.2703622748431492,0.08735478648046956
0.7237401335761997,0.5577899210686095,0.2672009714632666,0.08780206435944143
0.722728192673548,0.5591135397692774,0.26364096336773923,0.08682857721109086
0.7217162517708984,0.5594859340214531,0.26198947581461246,0.08639546650475609
0.720704310868244,0.5641671726371178,0.2568629832017809,0.0875146731430884
0.7196923699655939,0.5657012750455372,0.25489577008702674,0.08736692977130132
0.7186804290629426,0.5692815219591176,0.2539506172839506,0.08675571746609999
0.7176684881602913,0.5704877555150779,0.2526958105646631,0.08591985428051002
0.7166565472576409,0.5727504553734062,0.25106253794778394,0.08494434325035417
0.7156446063549899,0.5748026715239829,0.24895567698846396,0.08430682048168384
0.7146326654523372,0.5763327261687915,0.24633677393240233,0.0831613033798826
0.7136207245496853,0.5771766848816028,0.2440558591378262,0.08266950010119407
0.7126087836470356,0.5800586925723539,0.23961141469338174,0.0834729811778992
0.7115968427443845,0.5813499291641367,0.23687107872900223,0.08318356607974091
0.7105849018417326,0.582782837482291,0.2320461445051608,0.08454968629832019
0.7095729609390828,0.5872637117992312,0.22871888281724354,0.08435336976320582
0.7085610200364287,0.5886905484719689,0.2273062133171422,0.08356405585913779
0.7075490791337782,0.5897146326654521,0.22539769277474198,0.08301153612629018
0.7065371382311271,0.5919550698239222,0.22307225258044927,0.08241651487553124
0.705525197328476,0.5952560210483709,0.21944545638534707,0.08184982797004656
0.7045132564258254,0.5976907508601499,0.21718882817243476,0.0809390811576604
0.7035013155231744,0.5995284355393649,0.21060311677798013,0.08336166767860757
0.7024893746205215,0.601388382918438,0.20753288807933618,0.08261687917425625
0.7014774337178697,0.6039627605747825,0.2067597652297105,0.0816494636713216
0.7004654928152199,0.6069439384739931,0.20505160898603528,0.08028131957093705
0.699453551912569,0.6097126087836471,0.20065168994130733,0.08064966605950213
0.6984416110099171,0.6110200364298723,0.19790123456790132,0.0804654928152196
0.6974296701072673,0.6145071847804091,0.19679214733859543,0.07990082979154017
0.6964177292046132,0.6160939081157659,0.19524994940295481,0.07858530661809353
0.6954057883019625,0.6195628415300544,0.19116980368346487,0.07882614855292452
0.6943938473993115,0.6194839101396475,0.1890973487148351,0.07893543817041085
0.6933819064966606,0.6243189637725153,0.18529447480267153,0.0798218984011334
0.6923699655940099,0.6283707751467317,0.18165553531673745,0.08088848411252787
0.691358024691359,0.6295648654118601,0.17896377251568507,0.08017000607164546
0.690346083788706,0.6294656952034,0.1766848816029144,0.0800586925723538
0.6893341428860542,0.633691560412872,0.17398704715644608,0.07987856709168184
0.6883222019834043,0.6344282533900021,0.17236794171220407,0.07913377858733049
0.6873102610807534,0.6380145719489981,0.16960736692977132,0.07830803481076705
0.6862983201781018,0.6409613438575187,0.16863185589961543,0.07763610605140658
0.6852863792754518,0.6423861566484519,0.1673365715442217,0.07661404573972881
0.6842744383727977,0.6456729407002633,0.16546043311070632,0.0762133171422789
0.6832624974701469,0.6466727383120827,0.16436348917223234,0.07557984213721919
0.682250556567496,0.6467658368751265,0.16095122444849225,0.07596640356203198
0.6812386156648452,0.650246913580247,0.1585205424003238,0.0751872090669905
0.6802266747621952,0.6530560615260069,0.1556425824731836,0.07555960331916615
0.6792147338595436,0.6561870066788099,0.15341833636915608,0.07497065371382311
0.6782027929568903,0.6578283748229106,0.15188828172434723,0.07430682048168387
0.6771908520542387,0.6614571948998177,0.14896984416110093,0.07441611009917022
0.6761789111515887,0.662863792754503,0.14762598664238008,0.07346083788706742
0.6751669702489379,0.6657154422181744,0.14618903056061525,0.07222424610402753
0.674155029346287,0.6674013357619915,0.14417122040072858,0.07276664642784864
0.6731430884436362,0.6652094717668484,0.1421696012952844,0.07177899210686095
0.6721311475409821,0.671177899210686,0.13978546852863796,0.07008095527221209
0.671119206638332,0.6744140862173649,0.13777170613236192,0.07051406597854683
0.6701072657356805,0.6763914187411453,0.13391418741145514,0.07065573770491804
0.6690953248330298,0.6777534911961142,0.13238615664845174,0.06964177292046143
0.6680833839303797,0.6799372596640357,0.13039263307022872,0.06871281117182755
0.6670714430277281,0.6846002833434528,0.12814207650273227,0.06814207650273223
0.6660595021250748,0.6850192268771503,0.1270856102003643,0.0673183566079741
0.665047561222424,0.6858429467719087,0.12344667071443023,0.06713013560008094
0.664035620319773,0.690643594414086,0.12288807933616674,0.06687512649261282
0.6630236794171224,0.6912001619105442,0.12078526614045741,0.06667880995749847
0.6620117385144717,0.6950111313499292,0.11886055454361465,0.06679012345679011
0.6609997976118206,0.6973507387168592,0.11752681643392027,0.06608783647035012
0.6599878567091667,0.6984517304189438,0.11633475005059703,0.06569115563651079
0.6589759158065164,0.6992997368953655,0.11561222424610404,0.06517911353976927
0.6579639749038649,0.7028172434729814,0.11500505970451323,0.06450920866221412
0.6569520340012144,0.7028820076907507,0.1133697632058288,0.06391216352964985
0.6559400930985642,0.7050354179315933,0.11218781623153207,0.06310868245294478
0.6549281521959126,0.7090386561424813,0.1097510625379478,0.06305403764420157
0.6539162112932592,0.7096579639749035,0.10896174863387978,0.06242663428455776
0.6529042703906086,0.712112932604736,0.10692369965594006,0.06205828779599269
0.6518923294879574,0.7152620926937868,0.10596235579842135,0.061876138433515464
0.6508803885853068,0.7181562436753691,0.10516089860352153,0.061275045537340596
0.6498684476826563,0.7199251163732038,0.10409026512851645,0.06052013762396273
0.6488565067800051,0.7195506982392227,0.10304796599878564,0.059807731228496225
0.6478445658773512,0.7216251770896579,0.10214733859542599,0.0580611212305201
0.6468326249747008,0.7237300141671729,0.10070228698643997,0.05778182554138836
0.6458206840720494,0.7250070835863187,0.1002226269985833,0.0573385954260271
0.6448087431693991,0.7288018619712606,0.09944343250354182,0.05708358631855899
0.6437968022667486,0.7307164541590773,0.0982412467111921,0.05655535316737503
0.6427848613640973,0.7326836672738313,0.09649666059502124,0.05619105444242055
0.6417729204614434,0.7332523780611213,0.09589556769884636,0.05579437360858125
0.6407609795587931,0.7336288200769077,0.09536531066585711,0.05549888686500707
0.6397490386561419,0.7354037644201579,0.09367536935842943,0.05463873709775347
0.6387370977534913,0.7368407205019224,0.09266950010119407,0.05438170410848007
0.6377251568508409,0.7408520542400328,0.09155029346286177,0.05402347702894151
0.6367132159481897,0.7427322404371587,0.09021250758955675,0.05356810362274845
0.6357012750455358,0.7441064561829588,0.0897105849018417,0.05289212709977739
0.6346893341428852,0.7459441408621735,0.08860149767253596,0.05237198947581462
0.6336773932402341,0.7502651285164944,0.08732645213519533,0.051698036834648874
0.6326654523375835,0.7497793968832219,0.08656547257640154,0.05120016191054441
0.6316535114349331,0.7532928556972273,0.08585306618093505,0.050894555757943744
0.630641570532282,0.753517506577616,0.08528030763003441,0.05019226877150376
0.629629629629628,0.7548795790325843,0.08493017607771707,0.0495264116575592
0.6286176887269774,0.7559846184982798,0.0839566889293665,0.048955676988463884
0.6276057478243263,0.7594677190852057,0.08183161303379884,0.0488140052620927
0.6265938069216758,0.7616697024893745,0.08125278283748229,0.048227079538554964
0.6255818660190253,0.7643715846994535,0.07998988059097348,0.047737300141671726
0.6245699251163742,0.7654948391013963,0.07858733049989879,0.04703501315523175
0.6235579842137202,0.7689840113337381,0.07818255413883829,0.046771908520542436
0.6225460433110698,0.7712102813195706,0.07761789111515888,0.04602712001619108
0.6215341024084186,0.7718154219793563,0.07718478040882411,0.04564865411859949
0.6205221615057681,0.7729832017810161,0.07657761586723337,0.045189232948795795
0.6195102206031177,0.7741813398097552,0.07523375834851247,0.044474802671523976
0.6184982797004664,0.777245496862983,0.07416110099170208,0.044282533900020224
0.6174863387978159,0.7777109896782032,0.07335964379680228,0.04369965594009307
0.616474397895162,0.7805626391418741,0.0727342643189638,0.0429326047358834
0.6154624569925108,0.782817243472981,0.07164136814410042,0.042414490993725976
0.6144505160898603,0.7852964986844769,0.07054847196923703,0.04218174458611618
0.6134385751872098,0.7859421169803684,0.06949605343047968,0.04179518316130339
0.6124266342845587,0.7875349119611416,0.06861364096336776,0.04131957093705727
0.6114146933819048,0.7892329487957903,0.06804897793968835,0.04109492005666869
0.6104027524792542,0.7932321392430686,0.0670694191459219,0.04091277069419145
0.6093908115766031,0.7953956688929366,0.06599069014369563,0.040722525804493
0.6083788706739527,0.795330904675167,0.06566079740943129,0.04044727787897186
0.6073669297713021,0.7962922485326858,0.06483302975106255,0.04004047763610604
